wav_name	transcription	translation
7_0015.wav	فەزاوە کوتی کاکە گوایە بڕۆ شا عەباس بەو لایەدا وە خۆی گێڕاوە چوو لە بارەگایە لیباسی خۆی گۆڕی لیباس پادشا تێدەبرد بە قەڕەول و کێشکسیانی کرد کوتی کە	Fazaaz Kutti Kaqqua said go to King Abbas that way and he turned himself in went to the palace changed his clothes changed the king's clothes he took the king with him and severed his coats
7_0016.wav	کابرا لە و حاڵەی لە و ڕەنگە یەڵحەم بە سواری گوێدرێژێ دێ باریش کاڵەک پێیە	Cabra, in this case, may be able to ride a sledgehammer, but it's a piece of cake.
7_0017.wav	ئەگەر هات پێشی پێ مەگرن یەک سەربا بێتە بارەگایە	If you don't come with him, he'll be a soldier in the barracks.
7_0018.wav	کابرای کاڵاک فرۆشت چۆ بارەگایە	Kabira sold goods in the barracks.
7_0019.wav	کەس پێشێ پێنەگرت	No one took him.
7_0020.wav	شا عەباس گوتی بە خەیاڵ کاڵک بفرۆشە وەسیە گوتی ئەڵا شا عەباس ئەو کاڵاکەم بۆ تۆ هێناوە ڕۆژان لەنێو شاری خەڵک لێی دەکرێمە قەللە و دەلە	"He said, ""O King Abbas, I have brought you this commodity. I used to go to the city every day and get pencils and pens""."
7_0021.wav	کەس پووڵەکەی نێت دام ئەو ڕۆژە بۆ تۆم هێناوە	No one gave me the net for you that day.
7_0022.wav	کوتێی دیکە پووڵەکەم لە دایی دەڵێ جێگا وای کوت کابرا ناسێ و کوڕەکەی بە خودا هەمان کابرای لە قەراغ شاری تووشی بووم ڕاستەوە	"Another duck, my cousin, said, ""I know the bed, and the duck knows Kabra, and his son, by God, is the same duck I met at the gate of the city""."
7_0023.wav	وەڵا کچی قوربان پووڵەکەم دەدەی باشە دەنا هەر بۆیە بەیانی پێم کوتی	Well, my daughter's giving me the ashes, so I cut it off this morning.
7_0024.wav	شا عەباس زۆری پێ خۆش بوو کیتی بەخوا کابرا زۆر ئینسانێکی مەرد و ڕەشیدە ئەوە لە من ناترسیە	King Abbas was very much in love with Kitty Bhagwad Kabra. He was a very gentle man. He wasn't afraid of me.
7_0025.wav	ئێف	F
7_0026.wav	سەد مەنی دایە وەزیرەکان لێی گوتوون قوربان ئەو کاڵاکە بایی دەتمەنی ئەو هەموو کاڵاکە تۆ بۆ سەد مەنتی دایە	"The ministers said to him, ""You can buy all these things for a hundred pence""."
7_0027.wav	شا عەباس سەد مەیلی کێشی دایە	Shah Abbas weighs 100 miles
7_0028.wav	وەڵا کابرای کاڵەک فرۆشت ڕۆیە دەریا	Valla Cabrai sold goods and went to sea.
7_0029.wav	وەزیری دەستی ڕاستی کوتی قوربان ئە و کاڵاکەی تۆ لێت کڕی هەموو بای	The minister's right-hand man, Koti Altar, and your merchandise have been bought all over the air.
7_0030.wav	دە تەمەنی بۆ تۆ بوو دوو سەد تەمەنی دا ئەوتێ قوربان ئەوتێ وەزیر ئەوا زۆر نەترسە ئە و کابرایە	He's ten years old for you. Two hundred years old. There's a sacrifice there.
7_0031.wav	زۆر نەترسە و دیارە زۆریش تێگەیشتووە	You're not too scared, and you seem to understand a lot.
7_0032.wav	وەزیرەکە کوتی قوربان ئەمن لەوە تێگەیشتووترم ئەتۆ قەت سەتم نەداوە بە من کوتی	I understand that you never trusted me.
7_0033.wav	وتی وەزیر ئەوە زۆر لە تۆ تێگەیشتووترە وەزیرەکە گوتی جا من دەچم	"He said, ""The minister understands that much better than you do"". The minister said ""So I'm going""."
7_0034.wav	لێی دەستێنمەوە ئەمن سێ سوحەی لێ دەکەم سێ پرسیاری لێ دەکەم لە و کابرا کاڵاکفرۆشی ئەگەر	I'm going to ask him three questions, and he's going to go to the grocery store and say,
7_0035.wav	توانی وڵامم بداتەوە	She was able to answer me.
7_0036.wav	ئاوا	It's like this.
7_0037.wav	با دووسەد مەنەکە بۆ خۆی بێت ئەگەر نەیتوانی وەڵامم بداتەوە دووسەد مەنەکەی لێ دەستێنمەوە	If he can't answer me, I'll get him back.
7_0038.wav	شا عەباس کوتی بڕۆ دوای یەک وەک	Shah Abbas Kutty go one by one as
7_0039.wav	خوڵاسە وەزیر بە سواری بارجینییەوە دوای کەوت لە قەراغ شاری کابرای کاڵاک فرۆشی گرتەوە	The Prime Minister followed him by riding a barge and selling goods in the city of Cabra.
7_0040.wav	کوتی کاڵک فرۆش برانە سێ پرسیارت لێ دەکەم ئەگەر ئەو سێ پرسیاریی	I'm going to ask you three questions if you answer those three questions.
7_0041.wav	بتوانی وەڵام بدەیەوە باشە دەنا	"You can say, ""Okay, I'm fine""."
7_0042.wav	دوو سەد و پەنجا لێت دەست دەهێنمەوە	I'll get you two hundred and fifty.
7_0043.wav	کوتی باش بزانە پرسیارەکانت چەن کوتی	Make sure your questions are concise.
7_0044.wav	یەکیان ئەوەیە	One of them is this.
7_0045.wav	مووی سەرت سەرت چەند دانکی مو تێدایە	Your hair on your head has a few dimples in it.
7_0046.wav	کابرایەک کەڵک فرۆش کوتی وەڵا	A young man sells cotton candy.
7_0047.wav	ئەمن دوو ژاڵ سێ ژاڵان	Here are two triangles.
7_0048.wav	لەگەڵ بابم دانیشتووین بە شوێنێکی هەڵبژاردوومانە مووی سەرم	Bob and I are sitting in a place of our own choosing.
7_0049.wav	ئەوەندە دەنکەیە خلاصە میقداری بچوکی ئەوەندە دەنکەیە	That's how thick the sum of the small quantities is.
7_0050.wav	وەزیر کوتی بەچیت بەقا پێ بکەم جا کوتی وەرە خوڵبەند نشین دەیبژێرینە هەمووی سەریش خۆ نابژێرترێ	I'm going to reinstate the cabinet, so let's get out of here. We're going to vote, and we're not going to stand for anything.
7_0051.wav	وەزیر دەبێ دا خوڵاسەت	The minister must be humbled.
7_0052.wav	مەحکووم بوو	I was stunned.
7_0053.wav	کوتی پرسیاری دووەمت ئەوەیە	Your second question is this:
7_0054.wav	ئاسمان چەند ئەستێرەی تێدایە	How many stars are in the sky?
7_0055.wav	کابرا گوتی وەڵا ئەی دوو جار سێ جاران بە ڕەحمەت بێ دەگەڵ با ئەمشەوانە دادەنیشتین لەسەر پشت دەمان بژاردن ئەوەندە ئەستێرەی تێدایە	"Kabira said, ""Well, two or three times, please. Let's sit on the back of our mouths tonight. There are so many stars""."
7_0056.wav	گوتی خە بە چیت بە غەیب دەکەم گوتی وەرە ئەو شۆکانە دایانبژێرین بزانە وایە یان نا	"She said, ""What am I going to do in secret?"" ""Let's pick out these shops and see if it's true""."
7_0057.wav	دەی ویژدە	It is consciousness.
7_0058.wav	خوڵاسە وەزیر هیچ وەڵامێکی نەبوو	The minister had no answer.
7_0059.wav	پرسیاری ئاخری لێ دەکەم ئەلحان	I'm going to ask you one last question, Alhan.
7_0060.wav	دەحاڵی حازردا خودا ست ئەکا	God's presence is always with him.
7_0061.wav	کابرای کاڵەک فرۆشت جا کوتی ئەتۆ وەزیری و ئە و لیباسە خاوێنەت دەبرد و ئە و شمشێرەت بە قەدەوە و لەسەر ئە و بارگینەی ڕاوەستاوی دانیشتوی ئە تۆ دەبێ بە وەڵامم بزانی ئەمن دروێشی کابرای	Kabira sold his goods, and he kept his coat of arms and his clothes clean, and his sword on his feet, and the burden of his people standing on it, and you must know by answering me that I am the harvest of Kabira.
7_0062.wav	ئەی فەقیر ئە و لیباسە شڕ و دەرەم دەبردە سەر لەسەر ئە و پیرە گوێ درێژەی	And the poor man, dressed in rags, had long ears.
7_0063.wav	ئهو سهحالم بۆ جاب نادێرێتەوە	He's not going to send me to Jabal.
7_0064.wav	وەزیر گوتی جا باشە وەرە	"The minister said, ""Well, come on""."
7_0065.wav	ئە و لیباسانەی من دە بەر کا ئە و شمشێرەی لە قەدت دا لە سەر ئە و ئەسپەی من دانیشتی دە توانی وەڵام بدەی ئە و کتیارە هەڵەگە ئە و لیباسانەی تۆم دە بەر دابێ و ئە و شمشیرەم بە قەدێ بێ و لە سەر ئە و باژنەی تۆ دانیشە	"""Thou shalt take my garment, and the sword in thy hand, and sit upon my horse, and thou shalt answer the wrong-doer, and I will take thy garments, and take my sword, and will sit upon thy sister""."
7_0066.wav	چووم جاویدم وەڵامت دەدەمەوە کە خودا ست دەکا لە حاڵی حازردا	I'll tell you that God has a plan for me.
7_0067.wav	وەلاسە کەبرا لیباسەکانیان	Then they tore off their clothes.
7_0068.wav	هەڵگۆڕین بە شکتومەکان کرد لیباسی وەزیری دەبەرکرد شمشێرەکەی لە قەدی دا چوو سەر باجینی وەزیری دانیشت	He threw his sword in his sling and sat down on the cabinet of the minister.
7_0069.wav	وەزیریش لە خوارەوە چاوی لێ ئەگە کابرای کاڵەکفرۆش جوابی بداتەوە	The minister looked down and saw the grocery store clerk answering.
7_0070.wav	گوتی جارجار وەڵامم بدە وەڵامم بدە و بزانم ئەهەندە حاڵی حاجیدە خودا ست ئەکا	"She said, ""Answer me every once in a while, and I'll see if Allah sees the Hajj""."
7_0071.wav	کە برای کاڵەکفرۆش گوتیان ها خودا لە حاڵی حازردا ئەمن دەکاتە وەزیری دەست لە ڕاستی شاهباسی و ئەتۆ دەکاتە کاڵەکفرۆش وەڵا لە ڕشی پێدا هەڵاتەوە بۆ بارەگایە	"When the merchants said, ""God is with us, we will be ministers of truth to the king, and you will be merchants, and we will send you to the palace""."
7_0072.wav	کابرای کاڵەکفرۆشەکە چوو ئەو بارەگایە شەعباز دیتیوە هەمان کاڵاکفرۆشەی بەیانێ لیباسی وەزیری دەبردە و بارژینی وەزیری پێیە و شمشیری وەزیری پێیە و	The shopkeeper went to the headquarters and shouted the same thing. He was wearing the uniform of the minister, and he was carrying the Minister's burden, and the minister's sword.
7_0073.wav	کوتی ها کاڵێک فرۆش ئەوە جەریان چێ جەریانەکەی بۆ گێڕاوە	Cootie Ha sold a piece of merchandise that the landlord told him about.
7_0074.wav	وەڵا شا عەباسی دەستووری بە کێش شکستی و قەرەولاند دا گوتی ئە و وەزیرەی بەیانی کە پێشتر وەزیریم بوو سەگ با بە حەواد دەگاتەوە بن دەرکە ئەگەر هاتن ڕێی مەدەن بڵێ بە کوێ داهاتووی دەوێ دابڕۆ	"Well, Shah Abbasi ruined the constitution and ruined it. He said, ""In the morning, the minister, who used to be my minister, will bring the dog to the courtyard. If they come out, don't let them tell me where he wants to go next""."
7_0075.wav	وەڵا وەزیری شا عەباسیش بە سواری گوێدرێژەی لەیلا ڕاگەڕاوە گەیشتە بن دەرکی قەرە وڵامەکەیان بەم تازە شا عەباس وەزیرێکی زۆر عاقڵی دیکەیەوە گیر کەوتووە و تۆ دەیویست دەست بە کاڵای فرۆشتن بکەی	"Well, the minister of Shah Abbasi was riding a leash, and he arrived at Ben Darke Qarr, and they said, ""King Abbas just caught another very wise minister, and you wanted to start selling goods""."
7_0076.wav	کاڵام دراوسێم پێ نەبڕا	I didn't tell my neighbor.
7_0077.wav	کابرایەک هەڵەک فرۆشت گوتی وەڵا ئەمن دوو جار سێ جار	"A guy sells a bug, and he says, ""Yeah, I can do it twice, three times""."
7_0078.wav	پلان دەگەڵ بابم دانیشتووین بەشێن	I'm going to sit you down.
7_0079.wav	نێی هەڵبژاردوومانە مووی سەرم ئەوەندە دەنکەی	It's not our choice that's bothering me so much.
7_0080.wav	لە خولاسە میقداری بچووکی ئەوەندە دەنگ کێیە	Who's so loud in a tiny mixed juxtaposition?
7_0081.wav	وەزیری دارایی.	Minister of Finance.
7_0082.wav	چیت بە قاپی بکەم جا کوتی وەرە قوربانی بنشینێ	What shall I do with the dishes? Then bring the sacrifices.
7_0083.wav	دەیبژێرنە هەمووی سەریش خۆ نابژێرترێ	They choose everything and it doesn't change.
7_0084.wav	وەزیر دەبێ دە خولاسەت مەحکووم بوو	The minister must have been ten minutes late.
7_0085.wav	کوتی پرسیاری دووەمیت ئە	That's your second question.
7_0086.wav	کەواتە ئاسمان چەند ئەستێرەی تێدایە	So how many stars are there in the sky?
7_0087.wav	کابرا شتیەڵە ئەی دوو جار سێ جاران بە ڕەحمەت	Cabra Shatila A. Two times three times, thank you.
7_0088.wav	دەگەڵ ئەم شەوانە دادەنیشتین لە سەر پشت دەم	We've been sitting on our asses all these nights.
7_0089.wav	هەم بژاردن ئەوەندە ئەستێرەی تێدایە	All the options have so many stars.
7_0090.wav	کوتیە خەبەسیت بخە	Put on your coat of arms.
7_0091.wav	کەمێک دیت وەرە ئەو شۆکانە دایانبژێرین بزانە	Take a look around and see what the shops are like.
7_0092.wav	دەویژدا خوڵاسە وەزیر هیچ وەڵامێکی نەبوو	The minister didn't answer.
7_0093.wav	کوتی پرسیاری	Question box
7_0094.wav	بەری ئاخری لێ دەکەم ئەلحان لە حاڵی حازردا خودا ست ئەکا	I'm going to finish by saying that God's presence is always with us.
7_0095.wav	کابرای کاڵاک فرۆشت زا کوتی ئەتۆ وەزیری بوو	Kabira, a commodity trader, was appointed Minister of Atomic Energy.
7_0096.wav	ئە و لیباسە خاوێنە	That's a clean dress.
7_0097.wav	دەبردا ئە و شمشێرەت بە قەدەوە و لەسەر ئە و بارجینەی ڕاوەستاوی	And he shall take his sword in his hand, and his burden shall be upon him.
7_0098.wav	دانیشتوی ئەتۆ دەبێ وەڵامم	I'll have to answer.
7_0099.wav	ئەمن لە درێ	They're in the trees.
7_0100.wav	شکی کا براج فەقیر مەوبلی باسە شڕ و درەم دەردە	Shki Ka Braj Poor Meublie Bas Shre and Drum comes out
7_0101.wav	لە سەر ئە و پیرە گوێدرێژەی ئە و سوحاڵەم بۆ جاب نادرێتەوە	On top of that, the old man doesn't listen to me, and I don't give a damn about Jab.
7_0102.wav	وەزیر گوتی جا باشەوە	"The minister said, ""It's all right""."
7_0103.wav	وەرە ئە و لیباسانەی من	Come and get my clothes.
7_0104.wav	بەر کە ئە و شمشێر	Before he takes the sword
7_0105.wav	بیری لە قەدەت دا لە سەر ئەو ئەسپەی من دانیشتی دەتوانی وەڵام بدەی	Think about your footsteps on that horse I'm riding. You can answer.
7_0106.wav	دی کوتیاریە وەلگاو لە باخچەی تۆمە بەر داوی بوو	D'Cutiari was a local in Tom's garden.
7_0107.wav	ئە و شمشێرەم بە قەدێ بێ و لە سەر ئە و بارە جێنەی تۆ دانیشی	The sword is coming, and you are sitting on it.
7_0108.wav	چووم جەوادم وەڵامت دەدەمەوە کە خودا سەدا کاکە لە حاڵی حاجی	I'm going to tell you that God is 100% right about Hajj.
7_0109.wav	وەلاسە کابرا لیباسەکانیان هەڵگۆڕا بە شووتوومانەوە	And then Cabra changed their clothes to our shoes.
7_0110.wav	کرد لیباسی وەزیری دەبەرکرد شمشێر	He dressed as a minister and carried a sword.
7_0111.wav	یەکێ لە قەدیدا چوو سەربازیی و زێدی دانیشت	One of his feet went into the soldier's and Zedd sat down.
7_0112.wav	وەزیریش لە خوارەوە چاوی لێ ئەگا کابرای کاڵاکفرۆش وەڵامی بداتەوە	The minister looked down at him, and Agha Kabira, the grocer, answered.
7_0113.wav	کوتی جارجار جوان بدە	Make your cottage beautiful from time to time
7_0114.wav	وەڵامم بدەوە بزانم ئەهەندە حاڵی حاجیدە خودا شتەکە	Answer me to see if Hajj is God's thing.
7_0115.wav	کابرای کاڵەک فرۆشیار گوتیان خودا دەحاڵی حازر دا	"The merchants said, ""God has seen Hazar""."
7_0116.wav	ئەمن دەکاتە وەزیری دەستەڕاستی	This makes him the Minister of Justice.
7_0117.wav	شا عەباسی و ئەتۆی دەکاتە	Shah Abbas and Attoyi
7_0118.wav	ئاڵەک فرۆشت وەلا لە ڕشێفەیدا هەڵاتەوە بۆ بارەگایە	He sold the flag and shipped it to the headquarters.
7_0119.wav	کابرای کەڵک وەرگرتن و فرۆشتن	Cabaret buying and selling
7_0120.wav	کە چوو بارەگا شەعباز دیتیە و هەمان کالە	When he went to the barracks, he told me the same thing.
7_0121.wav	فرۆشیەی بەیانیی لیباسی وەزیری دەبرداو	The morning sale of the cabinet minister's clothes
7_0122.wav	بارژینی وەزیری پێیە و شمشێری وەزیری	The Minister's Burden and Sword
7_0123.wav	کوتی ها کاڵ	Kutti Ha Kal
7_0124.wav	ڕەق فرۆشتنەوە جەریان چیە جەریانەکەی بۆ گێڕاوە	Hard sell the land What did the land tell him
7_0125.wav	وەڵا شا عەباس وشە دەستووری بەشێ	Well, King Abbas has spoken the words of the constitution.
7_0126.wav	شکیسی قەرەولاند دا کوتی ئە و وەزیرەی بەیانی کە پێشتر وەزیری بوو سەگ بابە لە حەم دەگاتە	Shkesi Qarooland gave a quote and the morning minister, who was formerly a minister, arrives in Ham with a dog.
7_0127.wav	دەرکە ئەگەر هاتن ڕێی مەدەن بەڵێ بە کوێدا هاتیت بێ	If they come, don't let them. Yes, where did you come from?
7_0128.wav	دە بڕۆ وەڵا وەزیری شا عەباسیش بە سواری جۆ درێژەی لەیلا ڕاگەڕاوە	Let's go. Minister Shah Abbasi is riding Joe all the way to Leyla.
7_0129.wav	گەیشتە بن	They arrived.
7_0130.wav	دەرکی قەرە وەڵامیان دایەوە بەم تازە شەعباز وەزیرێکی زۆر عەقڵی دیکەیەوە گیر کەوتووە	"They replied, ""He's trapped by another very sane minister""."
7_0131.wav	کە تۆ دەبوایە دەست بە کاڵای فرۆشتن بکەیت	You were supposed to start selling stuff.
7_0132.wav	کاڵام دراوسێم پێ نەبڕا	I didn't tell my neighbor.
